customer_id,signup_date,last_purchase_date,total_orders,total_spent,region,churn_flag
520,2022-04-05,2023-07-12,0,4146.5,South,0
521,2022-10-29,2023-05-30,6,3607.75,East,0
522,2022-09-10,2023-09-04,4,3264.07,South,0
523,2022-08-30,2023-09-24,1,4590.61,North,0
524,2022-02-04,2023-09-08,6,386.12,North,0
525,2022-08-03,2023-01-03,1,920.67,North,1
526,2022-12-03,2023-11-12,3,2130.59,North,0
527,2022-03-31,2023-03-17,6,1925.01,North,0
528,2022-09-21,2023-03-28,3,2148.45,North,1
529,2022-04-03,2023-09-27,1,1111.63,West,0
530,2022-03-31,2023-08-13,4,832.57,West,0
531,2022-04-25,2023-01-18,1,2595.05,South,0
532,2022-04-15,2023-04-23,4,4647.46,West,1
533,2022-07-15,2023-09-08,5,2020.65,South,1
534,2022-11-10,2023-08-21,1,312.43,South,0
535,2022-04-24,2023-11-25,2,3560.22,West,0
536,2022-03-16,2023-10-06,5,1526.41,East,1
537,2022-08-05,2023-07-21,9,1300.97,South,0
538,2022-10-04,2023-03-24,5,1688.86,North,1
539,2022-09-06,2023-05-05,4,3646.7,South,0
540,2022-06-13,2023-06-24,4,4112.21,South,0
541,2022-12-23,2023-03-10,4,2981.47,East,0
542,2022-07-11,2023-02-16,3,1680.15,North,0
543,2022-08-15,2023-09-13,2,1621.34,East,0
544,2022-06-26,2023-08-03,2,709.11,East,0
545,2022-04-09,2023-01-30,7,4673.18,East,0
546,2022-02-05,2023-10-08,4,3226.88,South,0
547,2022-04-06,2023-08-25,3,232.18,North,0
548,2022-06-01,2023-09-05,1,3345.6,North,0
549,2022-05-31,2023-01-25,1,2291.05,East,1
550,2022-07-09,2023-03-15,2,4865.53,West,1
551,2022-08-12,2023-07-25,2,4113.44,North,0
552,2022-02-06,2023-11-10,4,939.45,North,0
553,2022-09-25,2023-04-04,3,3628.54,East,0
554,2022-07-02,2023-05-07,4,2479.27,South,0
555,2022-01-13,2023-01-25,6,1016.52,East,0
556,2022-10-06,2023-11-30,2,3523.83,West,0
557,2022-08-05,2023-12-21,5,2782.2,West,1
558,2022-12-21,2023-04-26,1,248.83,East,0
559,2022-12-27,2023-02-17,4,3268.28,West,0
560,2022-10-13,2023-08-14,2,3211.44,South,1
561,2022-09-30,2023-09-23,5,806.02,South,0
562,2022-03-03,2023-04-09,2,1810.04,South,0
563,2022-03-25,2023-01-11,4,2970.9,West,0
564,2022-08-05,2023-03-26,2,780.04,South,1
565,2022-12-08,2023-08-02,6,4278.34,East,0
566,2022-07-06,2023-06-22,2,234.68,South,0
567,2022-01-19,2023-07-28,0,603.9,West,1
568,2022-06-26,2023-03-05,2,668.92,North,0
569,2022-04-10,2023-09-15,3,2687.72,West,1
570,2022-08-21,2023-11-28,2,3138.56,East,0
571,2022-03-17,2023-05-01,4,2078.33,East,1
572,2022-09-22,2023-10-25,2,1514.47,West,1
573,2022-10-11,2023-02-23,2,4065.66,South,0
574,2022-07-25,2023-11-27,4,434.6,South,0
575,2022-08-11,2023-09-29,1,1473.43,North,1
576,2022-02-21,2023-08-29,1,291.67,South,0
577,2022-12-05,2023-08-31,4,168.06,East,0
578,2022-05-24,2023-01-18,3,1831.56,South,1
579,2022-03-10,2023-07-06,8,1054.64,West,0
580,2022-04-09,2023-12-12,1,1414.99,West,0
581,2022-01-25,2023-05-24,4,4122.64,North,0
582,2022-02-22,2023-09-19,2,898.6,East,0
583,2022-05-31,2023-12-30,2,3923.14,West,0
584,2022-05-24,2023-08-27,3,3407.75,East,0
585,2022-02-26,2023-10-31,4,1699.58,South,1
586,2022-02-08,2023-10-25,3,2778.13,North,0
587,2022-04-19,2023-03-17,4,2277.73,North,0
588,2022-06-30,2023-07-07,5,729.14,South,1
589,2022-02-11,2023-11-29,5,4545.21,West,0
590,2022-07-05,2023-09-03,2,2891.13,East,0
591,2022-08-11,2023-05-10,5,4413.18,East,1
592,2022-05-02,2023-11-11,3,4136.75,East,0
593,2022-05-13,2023-10-10,5,490.9,West,0
594,2022-06-12,2023-03-20,3,1115.63,South,0
595,2022-08-03,2023-03-13,6,811.78,East,0
596,2022-08-09,2023-09-20,1,4170.82,West,1
597,2022-08-23,2023-07-10,1,4325.99,East,0
598,2022-11-27,2023-03-04,4,2687.06,West,0
599,2022-05-26,2023-01-12,3,610.47,South,1
600,2022-08-27,2023-05-21,7,764.52,East,0
601,2022-03-17,2023-09-11,2,4086.39,South,0
602,2022-01-09,2023-02-12,0,4653.03,North,0
603,2022-03-15,2023-01-17,2,1077.43,West,0
604,2022-09-10,2023-03-04,3,154.57,North,0
605,2022-08-18,2023-09-10,2,1721.67,South,0
606,2022-01-07,2023-10-19,3,249.45,South,0
607,2022-06-23,2023-01-08,3,4157.08,South,0
608,2022-05-21,2023-11-21,1,2508.41,East,0
609,2022-06-17,2023-03-31,4,3245.12,East,1
610,2022-06-19,2023-07-27,4,2116.28,South,0
611,2022-10-10,2023-10-19,4,1792.99,South,0
612,2022-05-02,2023-10-11,3,1188.78,East,0
613,2022-07-13,2023-04-28,2,3875.61,East,0
614,2022-01-05,2023-12-15,2,3508.18,West,0
615,2022-01-29,2023-06-24,2,1867.57,South,1
616,2022-06-14,2023-03-17,0,1673.47,East,1
617,2022-12-05,2023-04-11,4,106.09,East,0
618,2022-05-16,2023-05-31,2,411.41,North,0
619,2022-12-31,2023-09-27,4,3153.95,South,0
620,2022-11-17,2023-03-12,2,2621.58,South,0
621,2022-12-08,2023-06-29,7,2230.54,East,0
622,2022-05-25,2023-05-04,5,4154.76,North,0
623,2022-11-23,2023-10-20,3,2569.1,West,0
624,2022-08-05,2023-10-12,1,1984.02,South,0
625,2022-10-28,2023-07-14,4,890.16,West,0
626,2022-05-12,2023-08-16,1,4121.37,South,1
627,2022-10-19,2023-10-02,2,2923.62,East,1
628,2022-03-11,2023-04-16,2,553.05,West,0
629,2022-09-09,2023-01-21,4,3279.6,South,0
630,2022-10-02,2023-03-05,5,2182.85,West,0
631,2022-12-30,2023-06-14,2,4075.79,East,1
632,2022-07-01,2023-01-27,2,4602.68,North,1
633,2022-06-16,2023-11-07,2,3042.28,North,1
634,2022-04-01,2023-10-12,3,3684.9,West,0
635,2022-07-21,2023-05-28,4,377.3,West,0
636,2022-12-12,2023-10-08,1,2845.25,West,0
637,2022-01-19,2023-11-22,4,3801.17,South,0
638,2022-02-08,2023-11-15,5,2534.13,East,0
639,2022-05-06,2023-06-13,1,3008.4,West,0
640,2022-06-22,2023-08-12,2,4504.85,North,1
641,2022-05-21,2023-09-29,3,1070.69,South,1
642,2022-08-30,2023-05-26,1,581.41,West,0
643,2022-08-08,2023-12-22,3,3484.15,South,1
644,2022-05-06,2023-01-30,4,4131.96,West,0
645,2022-02-27,2023-02-14,4,4267.4,West,1
646,2022-05-28,2023-10-02,3,3244.06,South,1
647,2022-11-13,2023-02-03,5,4182.75,East,0
648,2022-12-27,2023-05-21,1,3533.25,East,0
649,2022-01-01,2023-11-14,4,528.15,North,0
650,2022-12-14,2023-08-09,2,3834.01,East,1
651,2022-07-09,2023-12-22,1,978.86,East,0
652,2022-07-10,2023-01-22,4,1259.39,South,1
653,2022-11-08,2023-06-29,3,2033.79,South,0
654,2022-04-27,2023-11-25,2,1641.38,North,0
655,2022-05-14,2023-08-19,2,1676.09,West,1
656,2022-02-27,2023-02-07,1,929.37,South,0
657,2022-02-13,2023-03-11,2,1539.97,South,0
658,2022-06-22,2023-04-26,4,196.35,South,0
659,2022-06-09,2023-08-27,4,2417.26,East,0
660,2022-06-22,2023-12-01,6,3866.1,South,0
661,2022-11-13,2023-05-28,1,4325.01,North,0
662,2022-10-30,2023-01-09,4,4120.1,North,0
663,2022-05-29,2023-10-15,0,2140.64,South,1
664,2022-03-21,2023-02-19,2,3679.09,West,0
665,2022-08-01,2023-12-04,2,1510.66,South,1
666,2022-07-22,2023-01-05,2,372.26,North,0
667,2022-09-09,2023-12-09,1,3412.26,West,0
668,2022-08-17,2023-05-06,3,3279.1,East,0
669,2022-06-13,2023-03-16,5,4027.98,South,0
670,2022-08-15,2023-06-14,1,3118.92,North,0
671,2022-05-27,2023-10-05,2,868.77,East,0
672,2022-01-20,2023-11-20,5,4280.5,North,1
673,2022-02-16,2023-10-27,2,3173.54,East,0
674,2022-08-21,2023-10-17,2,4057.29,North,0
675,2022-11-01,2023-03-18,4,3893.12,North,0
676,2022-01-14,2023-10-25,2,1559.54,East,1
677,2022-05-23,2023-05-17,2,465.31,South,0
678,2022-01-01,2023-04-16,3,964.87,North,1
679,2022-02-23,2023-04-05,4,555.03,West,0
680,2022-09-16,2023-05-15,4,1292.72,South,0
681,2022-05-24,2023-03-09,4,2351.71,West,0
682,2022-01-12,2023-05-27,5,4543.37,North,1
683,2022-11-26,2023-06-08,2,4372.89,East,0
684,2022-08-12,2023-06-12,0,3621.14,South,0
685,2022-09-29,2023-12-07,3,218.15,East,0
686,2022-12-24,2023-07-08,3,1772.81,East,0
687,2022-06-05,2023-12-05,2,3443.51,West,0
688,2022-01-08,2023-04-05,3,732.24,West,0
689,2022-05-02,2023-06-30,5,4025.33,South,0
690,2022-12-14,2023-10-15,1,4581.41,South,1
691,2022-06-13,2023-11-18,2,1835.11,South,0
692,2022-03-31,2023-07-06,4,3558.63,West,0
693,2022-05-16,2023-05-18,2,826.2,West,0
694,2022-07-05,2023-05-10,0,3485.0,East,1
695,2022-11-12,2023-07-13,5,205.13,East,0
696,2022-06-27,2023-11-12,0,838.78,East,0
697,2022-01-28,2023-09-30,2,3578.42,South,0
698,2022-08-08,2023-12-18,3,3588.07,North,0
699,2022-12-23,2023-05-24,2,3241.7,West,0
700,2022-02-10,2023-01-16,6,2439.08,South,0
701,2022-08-16,2023-10-29,5,3407.05,West,0
702,2022-07-11,2023-09-02,3,3891.62,North,1
703,2022-05-25,2023-04-17,4,4835.76,West,1
704,2022-07-20,2023-03-29,5,4454.34,West,0
705,2022-07-31,2023-05-09,2,3993.22,West,0
706,2022-08-08,2023-12-07,2,3504.31,East,1
707,2022-08-28,2023-01-04,4,2913.36,North,1
708,2022-02-15,2023-11-23,4,690.98,South,0
709,2022-02-04,2023-11-02,7,911.23,South,0
710,2022-09-10,2023-04-05,6,4119.37,South,1
711,2022-03-23,2023-07-28,4,4036.23,North,0
712,2022-09-13,2023-08-13,3,3110.85,West,1
713,2022-07-16,2023-12-14,5,2250.32,South,0
714,2022-10-30,2023-11-17,2,227.56,North,0
715,2022-01-10,2023-02-16,6,1703.17,East,0
716,2022-11-08,2023-06-30,2,2161.13,North,0
717,2022-10-13,2023-04-16,6,2480.5,East,0
718,2022-08-30,2023-07-18,3,4653.69,North,1
719,2022-09-08,2023-04-16,2,632.68,East,0
720,2022-12-31,2023-10-07,5,2642.45,South,1
721,2022-01-05,2023-09-17,3,1902.82,North,0
722,2022-04-29,2023-04-18,2,4951.48,East,0
723,2022-10-16,2023-01-19,2,4323.13,West,0
724,2022-03-06,2023-10-23,1,2250.05,South,1
725,2022-05-26,2023-11-02,4,4998.51,South,0
726,2022-08-12,2023-06-20,2,2618.91,East,0
727,2022-08-27,2023-11-27,3,918.88,East,1
728,2022-06-26,2023-07-14,2,2823.79,North,0
729,2022-09-24,2023-01-12,3,1208.41,East,1
730,2022-12-07,2023-07-14,2,3217.93,East,1
731,2022-10-09,2023-10-10,0,4693.46,West,0
732,2022-03-04,2023-07-01,2,3952.37,South,0
733,2022-08-05,2023-11-01,3,1438.5,East,1
734,2022-12-08,2023-05-24,1,1554.61,East,0
735,2022-11-11,2023-11-12,2,439.51,West,0
736,2022-10-10,2023-07-01,3,1500.75,East,0
737,2022-06-26,2023-01-30,1,553.86,West,0
738,2022-04-08,2023-03-25,4,2547.3,South,1
739,2022-04-15,2023-06-15,1,3570.9,South,1
740,2022-04-09,2023-10-11,5,3780.79,West,1
741,2022-11-07,2023-10-08,1,391.69,West,1
742,2022-01-06,2023-04-06,1,1765.78,South,0
743,2022-07-16,2023-09-23,5,1512.04,South,1
744,2022-12-17,2023-10-25,0,611.07,West,0
745,2022-05-13,2023-10-23,2,1876.11,North,0
746,2022-12-24,2023-08-13,2,1566.67,South,1
747,2022-09-16,2023-11-29,4,3209.05,South,0
748,2022-01-23,2023-12-27,2,4428.18,West,1
749,2022-02-22,2023-02-11,4,2328.72,West,0
750,2022-06-14,2023-10-30,5,3758.66,West,1
751,2022-07-21,2023-09-03,2,815.45,North,0
752,2022-03-24,2023-07-27,3,4485.34,West,0
753,2022-05-25,2023-08-25,4,847.71,North,0
754,2022-03-26,2023-01-22,5,1041.3,West,0
755,2022-03-19,2023-07-04,2,621.67,West,0
756,2022-01-01,2023-08-30,4,1617.43,North,1
757,2022-02-20,2023-12-29,4,2806.81,East,0
758,2022-06-22,2023-10-10,2,4941.17,South,0
759,2022-07-24,2023-02-10,3,3987.5,West,0
760,2022-09-17,2023-12-02,0,1964.14,East,0
761,2022-10-15,2023-06-11,7,2921.65,North,0
762,2022-02-03,2023-06-09,0,3154.21,West,0
763,2022-12-14,2023-03-30,0,4131.36,North,0
764,2022-04-05,2023-11-18,1,3708.61,North,1
765,2022-03-13,2023-01-12,1,2889.53,North,0
766,2022-02-08,2023-03-14,0,3379.0,East,0
767,2022-06-03,2023-03-17,1,3755.0,North,0
768,2022-09-07,2023-12-12,5,752.41,South,0
769,2022-06-11,2023-07-20,0,1082.23,West,1
770,2022-04-28,2023-01-10,6,3474.06,West,0
771,2022-09-16,2023-12-18,3,4267.09,South,0
772,2022-11-02,2023-08-14,4,2105.39,West,0
773,2022-09-25,2023-06-25,0,4901.46,South,1
774,2022-02-23,2023-10-03,7,1158.75,East,0
775,2022-08-24,2023-02-08,4,2141.83,North,0
776,2022-08-10,2023-03-01,0,1954.76,East,0
777,2022-09-08,2023-03-07,2,4658.45,South,0
778,2022-11-09,2023-11-17,8,1498.35,North,0
779,2022-04-22,2023-05-04,3,2406.87,East,1
780,2022-09-12,2023-06-13,2,1017.45,North,0
781,2022-10-30,2023-06-08,3,2654.2,North,1
782,2022-07-26,2023-02-26,4,4301.28,East,0
783,2022-08-17,2023-03-19,1,1589.79,West,0
784,2022-12-07,2023-07-13,5,4072.88,South,1
785,2022-03-07,2023-10-12,1,4565.43,East,0
786,2022-03-16,2023-01-15,5,457.49,East,0
787,2022-04-13,2023-01-12,2,3806.48,West,1
788,2022-07-11,2023-04-11,1,1351.18,South,1
789,2022-09-09,2023-06-05,0,959.11,East,1
790,2022-08-14,2023-12-06,2,3045.5,North,1
791,2022-10-21,2023-05-05,1,3557.45,South,0
792,2022-11-02,2023-12-25,2,2034.33,West,0
793,2022-04-08,2023-10-07,0,291.95,East,1
794,2022-12-04,2023-04-20,3,4552.65,North,1
795,2022-10-13,2023-11-30,6,3680.66,South,0
796,2022-12-01,2023-12-23,2,1431.17,East,0
797,2022-12-13,2023-05-26,0,2534.63,South,0
798,2022-11-04,2023-08-04,2,236.18,North,0
799,2022-09-06,2023-06-11,1,1762.49,North,0
800,2022-06-15,2023-05-08,6,2660.42,South,1
801,2022-12-01,2023-11-10,4,2634.4,North,0
802,2022-01-30,2023-11-28,1,1120.11,North,0
803,2022-09-04,2023-05-30,2,3906.06,South,0
804,2022-04-16,2023-02-05,5,1564.42,South,0
805,2022-02-20,2023-06-22,2,2944.01,West,0
806,2022-03-22,2023-01-22,3,1430.46,East,0
807,2022-05-13,2023-07-25,2,2183.32,West,0
808,2022-10-12,2023-05-07,1,1116.82,West,0
809,2022-05-18,2023-12-02,5,3201.74,West,0
810,2022-07-03,2023-12-22,3,2185.36,West,0
811,2022-11-26,2023-08-05,3,178.97,East,1
812,2022-09-30,2023-04-06,2,238.01,South,1
813,2022-12-06,2023-06-13,5,2408.56,North,1
814,2022-03-10,2023-05-28,2,997.81,North,0
815,2022-02-03,2023-01-18,2,2966.71,South,0
816,2022-09-19,2023-10-21,2,2100.14,South,0
817,2022-02-22,2023-07-14,0,3306.66,South,1
818,2022-07-24,2023-05-31,3,4766.74,North,0
819,2022-05-06,2023-12-31,5,2690.81,West,1
820,2022-08-23,2023-05-03,2,3958.16,West,0
821,2022-02-12,2023-07-06,2,3789.9,West,0
822,2022-08-28,2023-05-29,4,4616.78,East,0
823,2022-04-21,2023-04-14,5,1148.69,West,1
824,2022-09-06,2023-08-31,4,4153.9,East,0
825,2022-05-31,2023-08-19,2,4537.05,North,0
826,2022-07-02,2023-07-25,2,2024.54,East,1
827,2022-12-02,2023-07-17,2,1637.7,South,0
828,2022-04-05,2023-12-03,2,4764.98,South,0
829,2022-01-08,2023-03-28,2,3175.4,North,0
830,2022-12-26,2023-05-22,3,1965.31,West,0
831,2022-07-03,2023-11-13,5,3979.96,North,0
832,2022-10-08,2023-07-18,3,1591.92,South,1
833,2022-07-14,2023-02-15,3,964.4,West,0
834,2022-12-18,2023-10-15,5,2765.45,South,1
835,2022-07-14,2023-01-15,4,2874.44,North,0
836,2022-06-04,2023-02-13,1,4146.16,West,0
837,2022-04-03,2023-06-18,2,2339.43,North,1
838,2022-06-09,2023-11-06,1,4091.47,South,0
839,2022-03-02,2023-02-13,5,1625.48,West,1
840,2022-05-02,2023-04-08,0,2919.3,South,1
841,2022-02-20,2023-09-18,5,1121.52,West,0
842,2022-10-04,2023-04-19,4,1988.69,East,0
843,2022-01-05,2023-10-10,3,4301.94,East,0
844,2022-04-02,2023-12-09,3,1158.34,South,1
845,2022-06-19,2023-04-14,3,4070.17,North,0
846,2022-11-13,2023-09-13,1,1486.07,East,0
847,2022-01-22,2023-07-25,1,269.0,East,0
848,2022-11-22,2023-12-01,2,638.68,West,0
849,2022-01-01,2023-02-12,3,3754.81,West,0
850,2022-05-13,2023-12-19,3,1384.15,West,0
851,2022-08-21,2023-09-02,3,3305.31,South,1
852,2022-01-12,2023-10-14,4,3526.07,North,0
853,2022-12-12,2023-12-21,5,1791.08,North,0
854,2022-02-15,2023-09-30,2,2427.1,West,0
855,2022-02-03,2023-03-24,2,2078.46,South,1
856,2022-03-19,2023-04-20,3,4742.01,West,0
857,2022-08-06,2023-07-09,2,1667.75,North,0
858,2022-10-28,2023-10-15,4,998.28,South,0
859,2022-03-14,2023-09-08,5,1891.4,West,0
860,2022-10-09,2023-07-31,4,3380.63,West,0
861,2022-09-06,2023-10-18,4,3517.08,North,0
862,2022-02-16,2023-05-13,5,4627.88,South,0
863,2022-05-01,2023-07-20,2,4420.6,North,0
864,2022-08-02,2023-10-12,5,1512.77,South,1
865,2022-08-27,2023-11-22,1,2330.3,South,0
866,2022-02-25,2023-04-05,2,3761.62,West,1
867,2022-12-16,2023-10-05,3,4591.03,North,0
868,2022-04-17,2023-11-21,3,1752.11,South,1
869,2022-11-15,2023-08-07,3,2277.76,East,0
870,2022-02-17,2023-03-30,2,4507.44,West,0
871,2022-03-02,2023-03-13,5,1856.57,North,1
872,2022-12-03,2023-09-04,3,2454.51,South,0
873,2022-01-26,2023-05-09,2,4532.07,West,0
874,2022-10-19,2023-07-31,3,4030.99,North,1
875,2022-09-14,2023-12-09,6,1292.81,North,1
876,2022-01-08,2023-04-06,8,1691.5,West,0
877,2022-04-23,2023-03-16,3,1829.5,South,0
878,2022-12-21,2023-02-23,0,4572.42,West,0
879,2022-09-10,2023-12-10,5,4994.78,East,1
880,2022-06-29,2023-02-23,3,3892.62,West,0
881,2022-07-26,2023-08-06,4,2473.2,North,1
882,2022-10-30,2023-01-16,3,149.85,East,0
883,2022-05-07,2023-04-09,2,3517.69,East,0
884,2022-02-25,2023-01-20,3,2007.87,South,0
885,2022-08-02,2023-02-15,1,3201.63,West,0
886,2022-01-14,2023-07-12,3,3072.8,South,0
887,2022-01-28,2023-02-27,0,2456.08,West,0
888,2022-03-19,2023-04-21,1,4727.5,North,0
889,2022-08-04,2023-05-09,3,213.42,South,0
890,2022-12-31,2023-12-03,1,3589.45,North,0
891,2022-06-03,2023-07-13,0,2108.22,North,0
892,2022-01-14,2023-12-06,0,3597.57,East,1
893,2022-07-06,2023-11-22,4,3408.58,South,0
894,2022-11-08,2023-01-08,3,150.17,West,0
895,2022-01-07,2023-01-29,4,1498.16,South,1
896,2022-01-03,2023-04-22,7,1026.55,North,0
897,2022-04-21,2023-06-10,3,918.23,East,1
898,2022-08-26,2023-05-11,1,3669.54,South,0
899,2022-12-29,2023-07-07,3,1273.8,East,0
900,2022-08-27,2023-06-12,3,2426.21,East,0
901,2022-10-01,2023-07-16,2,1310.25,North,0
902,2022-10-21,2023-12-30,7,2943.15,South,0
903,2022-08-15,2023-07-23,2,3630.81,South,0
904,2022-01-15,2023-07-31,4,1722.27,South,1
905,2022-07-11,2023-04-19,3,3054.8,East,0
906,2022-04-29,2023-10-03,2,4141.79,West,0
907,2022-01-28,2023-03-14,0,561.7,South,0
908,2022-07-21,2023-06-16,7,3582.29,North,1
909,2022-02-08,2023-09-17,5,1683.41,East,0
910,2022-09-30,2023-08-31,5,700.98,West,0
911,2022-08-19,2023-10-02,1,2773.71,South,1
912,2022-03-27,2023-04-12,4,1208.69,West,1
913,2022-05-06,2023-06-22,4,4124.67,East,0
914,2022-10-27,2023-06-20,2,310.19,West,1
915,2022-01-25,2023-05-21,1,583.4,East,0
916,2022-05-25,2023-07-07,4,2652.88,West,1
917,2022-01-13,2023-03-27,5,2985.81,West,0
918,2022-07-31,2023-02-21,5,3676.44,East,1
919,2022-01-25,2023-04-21,2,1370.38,West,1
920,2022-03-09,2023-12-31,6,4224.63,North,0
921,2022-03-08,2023-12-08,3,4770.4,South,0
922,2022-08-21,2023-02-12,4,2545.29,West,0
923,2022-04-19,2023-07-30,4,3826.6,West,0
924,2022-05-26,2023-07-19,2,2671.76,West,0
925,2022-04-21,2023-10-25,10,440.39,South,1
926,2022-08-16,2023-12-12,4,1697.95,East,0
927,2022-04-21,2023-08-28,3,528.68,South,0
928,2022-02-03,2023-04-25,0,4945.51,West,0
929,2022-04-21,2023-01-26,2,1222.23,East,0
930,2022-09-21,2023-10-26,2,3215.91,West,0
931,2022-08-24,2023-03-18,1,1493.29,East,0
932,2022-03-24,2023-05-17,4,3300.91,West,1
933,2022-02-11,2023-01-20,4,1130.97,West,1
934,2022-04-11,2023-07-30,2,3947.82,East,1
935,2022-01-06,2023-08-28,3,642.98,North,1
936,2022-06-29,2023-02-08,6,4486.24,South,0
937,2022-10-09,2023-09-25,2,4218.07,East,1
938,2022-11-16,2023-07-26,2,3426.16,South,0
939,2022-08-14,2023-09-24,4,430.33,North,0
940,2022-11-11,2023-06-03,5,1121.99,North,0
941,2022-12-31,2023-02-11,2,4310.87,East,0
942,2022-08-17,2023-01-11,2,697.67,North,0
943,2022-10-16,2023-10-21,4,864.07,North,0
944,2022-05-30,2023-04-08,3,2765.62,West,0
945,2022-10-04,2023-10-02,4,1443.47,West,0
946,2022-07-17,2023-08-18,3,1188.17,North,1
947,2022-03-11,2023-08-08,2,2921.49,West,0
948,2022-04-22,2023-03-06,5,1925.63,North,1
949,2022-01-04,2023-12-21,0,788.74,West,0
950,2022-12-16,2023-08-20,4,2720.78,North,0
951,2022-11-27,2023-11-24,3,1996.36,North,0
952,2022-11-14,2023-02-21,1,3699.13,South,1
953,2022-12-16,2023-09-20,4,603.5,North,0
954,2022-04-05,2023-09-24,4,3141.0,South,0
955,2022-06-01,2023-12-25,3,2238.82,East,0
956,2022-11-07,2023-11-13,0,2089.7,North,0
957,2022-05-17,2023-11-20,3,1238.21,North,0
958,2022-09-04,2023-06-03,5,249.09,South,1
959,2022-08-31,2023-12-24,1,4253.68,North,0
960,2022-01-31,2023-05-20,5,1699.41,West,0
961,2022-02-09,2023-02-20,2,3437.35,South,0
962,2022-08-17,2023-04-27,2,4743.18,South,0
963,2022-02-05,2023-02-15,2,2868.45,West,1
964,2022-08-11,2023-11-05,3,2046.02,North,1
965,2022-01-06,2023-03-29,5,1414.54,East,0
966,2022-11-18,2023-07-27,5,4676.81,East,0
967,2022-08-08,2023-09-26,2,3442.18,East,1
968,2022-03-16,2023-03-30,3,3359.88,South,0
969,2022-01-04,2023-04-28,0,2188.18,South,0
970,2022-12-01,2023-02-23,4,4240.74,West,1
971,2022-05-14,2023-04-26,2,3596.99,North,0
972,2022-04-28,2023-04-28,8,1487.6,West,0
973,2022-04-04,2023-09-17,5,3037.94,South,0
974,2022-03-03,2023-03-16,4,2207.95,East,1
975,2022-07-13,2023-11-01,3,132.29,North,0
976,2022-12-01,2023-01-07,3,4057.35,East,0
977,2022-07-22,2023-05-02,1,701.87,North,1
978,2022-01-26,2023-01-11,1,2598.78,East,1
979,2022-06-22,2023-12-14,3,1747.51,North,0
980,2022-10-27,2023-08-03,4,1776.24,East,0
981,2022-05-13,2023-10-06,2,2439.09,West,0
982,2022-11-22,2023-01-28,2,4985.41,South,0
983,2022-04-28,2023-08-23,4,2101.06,West,0
984,2022-11-20,2023-11-09,2,993.41,East,1
985,2022-10-02,2023-01-26,3,3106.67,North,0
986,2022-07-31,2023-02-23,2,1257.81,West,0
987,2022-08-13,2023-01-29,1,617.19,East,0
988,2022-01-20,2023-12-19,4,345.85,South,0
989,2022-04-23,2023-06-13,3,212.12,North,1
990,2022-05-20,2023-09-27,2,2212.71,West,1
991,2022-02-16,2023-11-30,4,2190.96,South,0
992,2022-01-01,2023-02-04,2,1009.17,East,0
993,2022-03-31,2023-10-13,3,3941.69,North,0
994,2022-05-22,2023-12-14,0,733.43,East,0
995,2022-11-16,2023-09-30,4,4585.05,North,0
996,2022-02-07,2023-07-27,4,2979.12,South,0
997,2022-10-20,2023-08-26,3,235.32,South,0
998,2022-05-19,2023-04-03,0,4818.57,South,0
999,2022-12-22,2023-06-22,0,1608.91,West,0
1000,2022-11-29,2023-03-20,3,2304.88,West,0
1001,2022-09-16,2023-04-20,2,1492.92,West,0
1002,2022-06-10,2023-08-05,3,3669.26,East,1
1003,2022-06-27,2023-12-24,2,2479.83,West,0
1004,2022-01-10,2023-04-16,6,748.63,North,1
1005,2022-09-18,2023-02-16,4,610.6,South,0
1006,2022-05-18,2023-06-30,3,3654.34,East,0
1007,2022-06-21,2023-03-05,4,1261.7,East,0
1008,2022-01-13,2023-09-03,6,775.19,West,0
1009,2022-06-17,2023-09-01,3,2547.2,North,1
1010,2022-05-10,2023-11-16,0,4033.55,South,0
1011,2022-03-25,2023-03-28,0,1466.04,East,0
1012,2022-11-17,2023-08-05,7,1454.51,South,0
1013,2022-11-15,2023-01-07,5,4186.02,North,0
1014,2022-04-11,2023-10-05,2,824.39,South,0
1015,2022-11-25,2023-12-03,6,3121.97,West,0
1016,2022-09-30,2023-07-29,6,4779.57,South,0
1017,2022-09-22,2023-06-18,2,4222.39,East,1
1018,2022-02-07,2023-11-26,4,402.89,West,0
1019,2022-04-04,2023-05-18,2,1667.56,West,0
1020,2022-04-05,2023-11-02,1,797.63,West,0
1021,2022-11-01,2023-08-18,5,4751.28,West,1
1022,2022-03-10,2023-11-04,7,4931.11,East,1
1023,2022-11-14,2023-06-10,0,1251.47,North,0
1024,2022-08-24,2023-01-01,2,3381.53,North,0
1025,2022-11-30,2023-08-24,0,4224.0,West,0
1026,2022-05-17,2023-07-07,4,1245.03,North,0
1027,2022-03-17,2023-01-04,5,1019.64,East,0
1028,2022-02-04,2023-05-12,2,154.93,North,0
1029,2022-01-01,2023-08-06,1,2118.62,North,1
1030,2022-10-23,2023-09-17,3,4507.24,East,0
1031,2022-11-16,2023-01-01,2,4524.6,North,0
1032,2022-03-01,2023-03-12,3,725.94,West,0
1033,2022-11-16,2023-06-27,3,1101.33,West,1
1034,2022-12-15,2023-07-08,5,2099.43,East,0
1035,2022-11-24,2023-10-18,4,3925.06,West,0
1036,2022-09-24,2023-01-08,2,3098.07,West,0
1037,2022-12-27,2023-09-10,7,2617.86,West,0
1038,2022-08-17,2023-10-19,3,3000.47,West,0
